6.732e+05	5.3
6.741e+05	5.225
6.75e+05	5.15
6.759e+05	5.075
6.768e+05	5
6.777e+05	4.9469
6.786e+05	4.925
6.795e+05	4.9156
6.804e+05	4.9
6.813e+05	4.875
6.822e+05	4.85
6.831e+05	4.825
6.84e+05	4.8
6.849e+05	4.8397
6.858e+05	4.9643
6.867e+05	5.1067
6.876e+05	5.2
6.885e+05	5.1941
6.894e+05	5.1212
6.903e+05	5.0377
6.912e+05	5
6.921e+05	5.1085
6.93e+05	5.3437
6.939e+05	5.582
6.948e+05	5.7
6.957e+05	5.498
6.966e+05	5.0446
6.975e+05	4.6189
6.984e+05	4.5
6.993e+05	4.6331
7.002e+05	4.7775
7.011e+05	4.9331
7.02e+05	5.1
7.029e+05	5.2749
7.038e+05	5.4523
7.047e+05	5.6285
7.056e+05	5.8
7.065e+05	5.9571
7.074e+05	6.0929
7.083e+05	6.2071
7.092e+05	6.3
7.101e+05	6.3493
7.11e+05	6.3411
7.119e+05	6.2873
7.128e+05	6.2
7.137e+05	6.0696
7.146e+05	5.9023
7.155e+05	5.7338
7.164e+05	5.6
7.173e+05	5.5052
7.182e+05	5.4352
7.191e+05	5.3976
7.2e+05	5.4
7.209e+05	5.4438
7.218e+05	5.525
7.227e+05	5.6438
7.236e+05	5.8
7.245e+05	5.9822
7.254e+05	6.1775
7.263e+05	6.3841
7.272e+05	6.6
7.281e+05	6.8519
7.29e+05	7.135
7.299e+05	7.4006
7.308e+05	7.6
7.317e+05	7.7263
7.326e+05	7.82
7.335e+05	7.9037
7.344e+05	8
7.353e+05	8.1587
7.362e+05	8.355
7.371e+05	8.4987
7.38e+05	8.5
7.389e+05	8.4
7.398e+05	8.3
7.407e+05	8.2
7.416e+05	8.1
7.425e+05	8
7.434e+05	7.9
7.443e+05	7.8
7.452e+05	7.7
7.461e+05	7.6308
7.47e+05	7.6071
7.479e+05	7.6049
7.488e+05	7.6
7.497e+05	7.594
7.506e+05	7.5984
7.515e+05	7.6036
7.524e+05	7.6
7.533e+05	7.5393
7.542e+05	7.4159
7.551e+05	7.2845
7.56e+05	7.2
7.569e+05	7.2417
7.578e+05	7.3874
7.587e+05	7.5394
7.596e+05	7.6
7.605e+05	7.4893
7.614e+05	7.2724
7.623e+05	7.0694
7.632e+05	7
7.641e+05	7.0599
7.65e+05	7.1473
7.659e+05	7.236
7.668e+05	7.3
7.677e+05	7.3409
7.686e+05	7.3746
7.695e+05	7.3959
7.704e+05	7.4
7.713e+05	7.3419
7.722e+05	7.218
7.731e+05	7.0851
7.74e+05	7
7.749e+05	7.0206
7.758e+05	7.1139
7.767e+05	7.2002
7.776e+05	7.2
7.785e+05	7.085
7.794e+05	6.9133
7.803e+05	6.735
7.812e+05	6.6
7.821e+05	6.5128
7.83e+05	6.4475
7.839e+05	6.4084
7.848e+05	6.4
7.857e+05	6.4922
7.866e+05	6.6792
7.875e+05	6.8516
7.884e+05	6.9
7.893e+05	6.8411
7.902e+05	6.7681
7.911e+05	6.6859
7.92e+05	6.6
7.929e+05	6.4961
7.938e+05	6.3757
7.947e+05	6.2674
7.956e+05	6.2
7.965e+05	6.2563
7.974e+05	6.4375
7.983e+05	6.65
7.992e+05	6.8
8.001e+05	6.8867
8.01e+05	6.9687
8.019e+05	7.0414
8.028e+05	7.1
8.037e+05	7.1438
8.046e+05	7.175
8.055e+05	7.1938
8.064e+05	7.2
8.073e+05	7.1807
8.082e+05	7.1318
8.091e+05	7.067
8.1e+05	7
8.109e+05	6.8788
8.118e+05	6.6904
8.127e+05	6.5068
8.136e+05	6.4
8.145e+05	6.5739
8.154e+05	7.0164
8.163e+05	7.4758
8.172e+05	7.7
8.181e+05	7.6895
8.19e+05	7.641
8.199e+05	7.597
8.208e+05	7.6
8.217e+05	7.6428
8.226e+05	7.6903
8.235e+05	7.7426
8.244e+05	7.8
8.253e+05	7.89
8.262e+05	8.0133
8.271e+05	8.13
8.28e+05	8.2
8.289e+05	8.0984
8.298e+05	7.8292
8.307e+05	7.5453
8.316e+05	7.4
8.325e+05	7.375
8.334e+05	7.35
8.343e+05	7.325
8.352e+05	7.3
